Text;nbcaracteres;label
TABLE B-3 pressure ee ee eae ee ee eee mee .-Date.. System : Boredata Sandnes Well: 0007/11-09 Seabed a Total depth Pore 106 mRKB 4271 m,MD,RKB (SG) Actual mud density used Most probable pore pressure (8G) RFT/ _ (SG) Pore pressure from DC-exp (SG) Pore pressure from soniclog deVo 1.03 1.03 1.03 1.03 1.03 1.05 1.03 1.03 1.03 1.03 1.03 1.03 1.03 1.03 1.03 1.20 1.30 1.33 1.36 1.38 1.40 1.42 1.42 rere Pee ee eee e oe ee ow ew ew NNWAA A RADAR AR WWROOOCOOCON System : Bo Well: 0007/11-09 Seabed at: 106 mRKB al depth: 4271 m,MD,RKB ————————————————__ Pore pressure|Pore pressur from soniclog|from Dc (SG) { (SG) ;613;0
Tertiary Pleistocene-Eocene Palaeocene Danian Cretaceous Maastrichtian-Turonian Turonian Cenomanian Late Albian Early Aptian-? Barremian Early Valanginian Earliest Valanginian- Latest Ryazanian Earliest Cretaceous-Latest Jurassic Late Ryazanian-Late Volgian Jurassic Middle Volgian Kimmeridgian Middle Jurassic Triassic Permian * Log picks based on lithostratigrapl 5121.05~-2130.25 5130,25-5131.52 5131.52-5133.00 5153.00-5171.00 5115.05~2124.25 5124.25-5125.52 5125.52-5127.00 5147.00-5165.00 CONVENTIONAL CORES 3983, 3996, #061 4105, 4332 Chronostratigraphy * 3275 3773 3793 3863 3873 3903 3236 3734 3754 3824 3834 3864 Lops L.D. (mbrt) 106 106 lithostratigraphy ;666;0
Fluid Analysis IS A FMT Sample ST 014 STO15 sTo19 Sampling depth [mRKB] 2171.0 2189.5 2189.5 Bubbliepoint pressure at 82,0°C [bar] 171.0 171.0 170.0 From single stage flash: Gas oil ratio [sm3/Smn3 J 100.8 113.9 108.9 Density of oil at 15°C [kg/m3 ] 845.7 844.7 845.3 Gas gravity (air = 1) 0.863 0.854 0.879 Composition of reservoir fluid [mo1%] C02 0.29 0.25 0.22 No 0.64 0.67 0.65 ey 33.52 35.72 34.31 C2 6.69 6.98 6.81 C3 6.26 6.76 6.60 i-C4 1.10 1.15 1.16 n-C4 3.34 3.41 3.54 i-Cs 1.27 1.24 1.29 n-C5 1.85 1.79 1.85 C6 2.63 2.47 2.48 Cq+ 42.42 39.56 41.09 Molecular weight of C7+ 227 228 226 Density of C7+ [kg/m3] 862 861 861 FMT Sample Sampling depth [mRKB] Bubbliepoint pressure at 82,0°C [bar] From single stage flash: Gas oil ratio [sm3/Sm3 J Density of oil at 15°C [kg/m3 ] Gas gravity (air = 1) Composition of reservoir fluid [ C7+ Molecular weight of C7 Density of C7+ {kg/m} ] Cc ae estihlaiaadined ae RS TE 6 Cq7+ 42.42 39.56 41.09 Molecular weight of C7+ 227 228 226 Density of C7+ [kg/m] 862 861 861 Table 5.8 Analyses of oil from FMT-sampling. Well 34/7-12. 0.22 0.65 34.31 6.81 6.60 1.16 3.54 1.29 1.85 2.48 41.09 226 861 0.25 0.67 35.72 6.98 6.76 1.15 3.41 1.24 1.79 2.47 39.56 228 861 0.29 0.64 33.51 6.69 6.26 1.10 3.34 1.27 1.85 2.63 42.42 227 862 100.8 845.7 0.863 108.9 845.3 0.879 reservoi ;1315;0
Run 5C€ 12 14 19 20 22 26 27 28 30 4102.5 4093.6 4065.5 4055.5 4024.0 4020.0 4010.0 3995.0 3990.0 3985.0 3980.0 3965.0 Run 5D 10 11 12 20 23 24 25 28 29 30 4144.1 4089.0 4085 .0 4080.0 4043.0 4028.5 4025.9 4022.5 3999.9 3996.4 3974.8 11 4124.0 Run 5B 19 4083.0 33 4039.0 Run 5A L 5066.0 2 5062.5 RUN NO. SHOT NO. LD (mBRT) to seabed to seabed to seabed 1450 mBRT 3663 mBRT 171.0 745.0 2473.0 3873.0 5076.0 SIDEWALL CORES: 36" 201 13 3/8" 9 5/8" 7" ;448;0
A preliminary log interpretation has been done using EAN's,-DIALOG programme. This interpretation gives a good indication of the parameters to be used with more advanced log interpretation methods (like for example Glen!) and of the results one can expect regarding water saturation and porosity. Compared to the other wells drilled recently on Frigg the trapped gas saturation is in line with the 10/1-A25 and 25/1-Al4 results (10/1-A25: Sgr = 24%, = 30.1 %, 25/1-Al4: Soy = 26 %, B= 30:1 %) well 10/1-5 is still an exeption with 14 2% trapped gas saturation (@ = 31.8 %).- II - LOG INTERPRETATION The cementation exponent has in the waterzone. Otherwise 10/1-A25 where we have good | II - LOG INTERPRETATION been changed to match — . the parameters are the core analysis. in the whole reservoir done upon receiving the GAS GAS /WATER GAS/OIL/WATER OIL/WATER WATER As cores have been cut interpretation will be 1979.9 1988.0 2028.7 2062 .0 2150.0 ;948;0
Glomar Biscay II Glomar Marin Haliburton Weatherfod Lamb Otis Overseas Inc. Dresser Atlas Gerhard Geodata Services Ltd. Anchor Drilling/Dresser Magcobar Supply boat pool Helikopter Service A/S Geoteam and Decca Scan Dive Eastman Whipstock Oreco Geco Robertson Research Seismograph Services Ltd. a) ii) iii) iv) v) Vi) Vil) viii) 1x) x) xi) x3.) *111) Xiv) xv ) xvi) XV1i) Drilling platform: Drilling Contractor: Cementing: Casing: Well testing: Electric logging: Mud logging: Mud contractor: Supply boats: Helicopters: Rig position contrac Diving: Turbo drilling: Conventional coring: Core analysis: Paleodating: Velocity Survey: ong He i) ii) 1ii) iv) v) vi) Vil) viii) 1x) xi) 4.3.) #141.) Xiv ) xvi) XxVii) 30" at 20" at 13 3/8" & 9 5/8" at 7" at 44" liner 187 500 TLas 2874 3990 4296 g/cc g/cc g/cc g/ce Lite Lives La7S 2613 Contractors: contractor: integrity ;864;0
WELL SUMMARY: Locations map (top Brent level) Coordinates (UTM): 498.986.7 mE : 6.733.159.9 m N 30/6-22 Well Class: Target: Elevation KB: ‘Water depth: Total depth(Driller): Total depth(Logger): On location: Spudded: Reached total depth: Temporary abandoned: Rig: Contractor: Mudlogging Company: Logging Company: MWD Company: & HYDRO Oseberg Produksion Appraisal, Beta Saddie Brent Group 23m 202m 3336m RKB 3340m RKB 20.05.88 21.05.88 15.06.88 12.07.88 Polar Pioneer Polar Frontier Drilling Exlog Shiumberger Exiog/Teleco Longitude : 2°58'53.12" E Latitude: 60°43'57.26"N R r ecovery Log type Logged interval | Run | 2854 - 2881.54 |27,54) 100 | MWD-GR 202 - 800 m 190 - 2797 m Cut Recovered interval m interval m 2854 - 2881.6 2881.6 - 2906 2906 - 2921.6 2881.6 - 2905.45 2906 - 2921.54 2921.6 - 2958.5 2921.6 - 2958.37 2958.5 - 3009.87 | 2958.5 - 3009.87 3122.5 - 3150.5 2780.5 - 3005 m DIT/SDT/NGT/GR 3780.5 - 3337.5 m LDL/CNL/DLL/MSFL/GR/AMS| 2780 -3334m. RFT press. tests 2881 - 3309.5 m smpl. at 2910 m * RFT press. tests RFT press. tests smpl. at 2934 m SHDT 2780 - 3338 m CBL/VDL/GR 2600 - 3240 m VSP 1000 - 2140 m VSP 1000 - 3240 m 3122.5 - 3150.35 2902.3 - 2934 m 2930 - 2949.5 m Casing Records Mud System: KCL mud 30” Csg shoe at: 292m Biostratigraphy by Stratlab A/S 13 %" Csg shoe at: 948m 9*/s' Csg shoe at: 2778m 7" Csg shoe at: 3333m Well Class: Target: Elevation KB: ‘Water depth: Total depth(Driller): Total depth(Logger): On location: Spudded: Reached total depth: Temporary abandoned: Rig: Contractor: Mudlogging Company: Logging Company: MWD Company: Appraisal, Beta Saddie Brent Group 23m 202m 3336m RKB 3340m RKB 20.05.88 21.05.88 15.06.88 12.07.88 Polar Pioneer Polar Frontier Drilling Exlog Shiumberger Exiog/Teleco Locations map (top Brent level) IZA ye ae. oa Ret ” Coordinates (UTM): 498.986.7 mE . 6.733.159.9 mN Longitude : 2°58'53.12"E Latitude: 60°43'57.26" N Cut Recovered interval m interval m 2854 - 2881.6 2854 - 2881.54 2881.6 - 2906 2881.6 - 2905.45 2906 - 2921.6 2906 - 2921.54 2921.6 - 2958.5 2921.6 - 2958.37 2958.5 - 3009.87 | 2958.5 - 3009.87 3122.5 - 3150.5 3122.5 - 3150.35 Casing Records 30” Csg shoe at: 292m 13%" Csg shoe at: 948m 9°/.' Gsg shoe at: 2778m 7" Csg shoe at: 3333m arg o 7 F wo N 2854 - 2881.6 2881.6 - 2906 2906 - 2921.6 2921.6 - 2958.5 2958.5 - 3009.87 3122.5 - 3150.5 2854 - 2881.54 2881.6 - 2905.45 2906 - 2921.54 2921.6 - 2958.37 2958.5 - 3009.87 3122.5 - 3150.35 27,54} 100 23,85 | 97.7 15,54} 100 36,77 |99.6 51,37] 100 27,85 |99.8 On location: Spudded: Reached total depth: Temporary abandoned: Rig: Contractor: Mudlogging Company: Logging Company: MWD Company: D-GR LSS/SP/GR 0 reabed) /CNL/DLL/MSFL/GR/AMS mediate run) SDT/NGT/GR /CNL/DLL/MSFL/GR/AMS press. tests l. at 2910 m / press. tests press. tests . at 2934 m T VDL/GR 20.05.88 21.05.88 15.06.88 12.07.88 Polar Pioneer Polar Frontier Drilling Exlog Shiumberger Exiog/Teleco Wh oyvstcill. Nw Ti Biostratigraphy by Stratlab A/S 7.5m Longitude : Latitude ;2980;0
Under tow Positioning Rig Running/Picking up anche Rigging up/down Running/Pulling Stack oO: Surveying ~Drilling PU/LD Drill String Under-reaming Re-drilling “Tripping Circulating Testing Equipment Running Casing/Weilhead Cementing/woc Diving Running Wireline FP, St Casing Cutter, FIT, et Logging Repairing Rig Equipment Fishing Waiting on Weather ee 1.28 2.16 21 5.60 2.05 26.50 2.47 2.47 5.34 12.22 4.78 2.26 4.93 2.52 4.67 Hours 17 12.3 21 54.5 20 258 24 24 52 119 46.5 22 48 24.5 45.5 Weather Rig Repair Fishing Tight Hole G01 - 5.70 . wel 9.60 1.18 100.00 © 20.5 5D eo 93.5 iiss 973.5. © Liek® woe 15.67 6.88 24.24 biwd 5.0 152.5 67 236 Wireline FP, Cutter, FIT, Equipment ;679;0
Nordland Group Hordaland Group Rogaland Group Balder Fm Sele Fm Montrose Group Forties Fm equivalenc Lista Fa Maureen Fm equivalent Chalk Group Ekofisk Fm Tor Fm Hod Fa Plenus Mari Fm Hidra Fm Cromer Knoll Group Rodby Fm Valhall Fon Tyne Group Mandal Fo Haugesund Fm Vescland Group Ula Fu Bryne Fo "Triassic Group" Zechstefa Croup Undifferentiated Basinal Kupferschiefer Fm Rotliegendes Group Unnamed interval Auk Fm equivalent The primary targec was Rocliegendes sandstone in a fault bonded structure mapped at base Zechstein Group level. This was expected to be a dry gas play. The secondary target was Upper Jurassic sandstone, to establish the SE extent of the 2/1-North oil accumulation. Tops LD (mbre) — 106 1830 2917 2917 2939 2948 2948 3018 3093 3187 3187 3275 3648 3771 3786 3802 3802 3886 3974 3974 3996 4024 4024 4061 4105 4332 4332 5083 5084 5084 5109 5465 LD (mss) 67 1791 2878 2878 2900 2909 2909 2979 3054 3148 3148 3236 3609 Bian 3747 3763 3763 3847 3935 3935 3957 3985 3985 4022 4066 4293 4293 5044 5045 5045 5070 5426 BP Petroleum Development (Norway) ‘Led, Lithostratigraphy DATA SHEET Thickness 1724 L087 at GEOLOGICAL DATA ;1144;0
gysh brn, qtzose, f-vfg, ws, ar, I ¢ = si w/sec arg cmt, ex int gran 9, ‘a, tr interstit carb mat. Laminar ose wht < 2mm, Carb sh lamina < 1 ven, non parallel w/discont curved allel lamina. qtzose, m-fg, a-r, ps, md hd, si ca cmt, G int gran 9, micro mica, (<2%) interstit carb mat, wk carb . (uneven non parallel). Bttm 2 cm 79 C-FG, PS, rea Er py%. carb mat, f-vfg, . w/fsec arg cmt, ‘an @, Cross 70% Otz, 30% ca: mad hd-hd, si, " P-tt, int gran Lt gysh - hd, si w mica, tr qtzose wi uneven, parallel Butt ,. <q w/sec Ci minor ( lamina grad to interval: 3658 vis hydrocarbon Med brn, MWS, amr, 2% arg). bedded. Intbd’d SS & Shaly Ss mat, uneven, interstit cg, ;662;0
Stratigraphy Average Recovery Net/Gross Cored Interval Helium Porosity, arithmetic average Horizontal permeability, md Maximum value Arithmetic average Geometric average Vertical permeability, md Maximum value Arithmetic average Geometric average 3275.00-3275.99 3277 .10-3277.92 3278.28-3278.94 3279 ..30-3279.95 3280 .24-3280.95 3281 .36-3281 .97 3282 .36-3282 .90 3283 .30-3283.90 3284 .30-3284.99 3286 .48-3286 .93 oO oOo - - © O28 Oo OO 2 O&O 14 -047 88 - 102 24 » 34 -052 10. 13. Anon on mo —s— NY MY MB O YM BO 4 OH Horizontal Permeability Vertical Permeability Core No. 4 0.35 0.18 ;590;0
Summary Sheet, Well 34/7-13. FORMATION TOPS KEY INFO Depth Depth Depth Thickness Licence: RKB mTVD RKB mTVD MSL Operator: Owners: NORDLAND GROUP . 282.0 10 Saga Utsira Fm 904.0 - 15 Esso 4 Deminex HORDALAND GROUP : . 1059.0 50 Statoil 1 DNO ROGALAND GROUP 1644.0 " 12 Norsk Hydro Balder Fm s 1644.0 Lista/Sele Fm . s 1697.5 Arr. location: 07.55 17/2 88 SHETLAND GROUP A 1829.0 . Spud: . 02.00 19/2 88 CROMER KNOLL GROUP 2485.0 2456.5 T.0.: . 19.00 30/3 88 BRENT GROUP 2492.5 e 2464.0 : Left loc: 19.30 13/4 88 Etive Fm 2492.5 ‘ 2464.0 Rannoch Fm 2523.0 2494.0 “ Coordinates: 61 24'19,23''N Broom Fm 2598.0 2568.0 Ff 02 03'12,49/°E DUNLIN GROUP 2600.0 E 2570.0 Rig: Trasure Saga Drake Fm 2600.0 2570.0 Water Depth: 282m Cook Fm 2669.5 ‘ 2639.5 Burton Fm 2761.5 . 2711.5 eB tt enw n meee nn senweren ewe n nnn nen eeenee Amundsen Fm 2757.5 2727.5 Cale. Amundsen F 2826.0 2795.5 S30 wren nner e nnn e nnn n nner eee eee ee eee eee ee STATFJORD FM 2859.0 2828.5 2490 Avg. por: 27.8% HEGRE GROUP 2962.0 2926.5 Btm mRKB: 2503 Avg. Sw: 39.8% Upper Lunde, A : 2926.5 Gross m: 13 OWC mRKB: 2503 TOTAL DEPTH . 2957.0 Net m: 11.6 P. OWC Bar: 340 Test Interval mTvD RKB BHT Ref.dep WHP no. top btm Cc mRKB TV bar 1.4 2698.1 2501.1 342 90 2467.6 146.7 (2500.6) (2503.6) (2470.1) Depth ref. given in brackets are measured depths. Table 2.1 09/20/88 Cored Rec. Rec. 1A 2A 2A-B 2a 2A-B 2A-D 2B-C 3C DIFL-LSBHC-GR 3c 3E 3c 3A 38 3c 2D 2496.00 2500.50 2500.50 2515.50 2515.50 2532.00 2532.00 2560.00 2560.00 2587.80 2873.00 2890.50 4.50 4.00 15.00 14.80 16.50 16.50 28.00 27.80 27.80 27.80 17.50 16.90 Interval mRKB 429.0 2994.0 1A DIFL-LSBHC-GR 957.7 1855.1 COREGUN 950.0 1850.0 28 DIFL-LSBHC-GR 1842.4 2681.3 CBL-VDL-GR 750.0 1862.4 CNL-CDL-GR 1842.4 2682.0 DLL-GR 2300.0 2600.0 DIPLOG 2300.0 2678.5 FMT 2494.0 2563.5 COREGUN 1843.0 2600.0 2664.0 2993.0 CNL-COL-GR = 2664.0 2992.5 FMT 2876.0 2960.0 DIPLOG 2667.0 2993.0 vsP 1500.0 2994.0 CBL-VDL-GR 1000.0 2664.0 CBL-VOL-GR 2370.0 2550.0 COREGUN 2664.0 2994.0 89 #9 100 9 100 7 CASING 13. 3/ 1,843 95/8 2,666 2.03(FIT) PORE PRESSURE 2.5 AZI 117 1617 mRKB 5.9 AZI 163 82609 mRKB 10.9 AZI 67 32822 mRKB 20.7 AZI 70 82986 mRKB Sept.88/RHK/JEP/BAG th Depth Thickness Licence: : PL 089 KB mTVD MSL mn Operator: Saga See Sehecreee sees Owners: -0 = 282.0 777.0 10 Saga 8 Elf 0 904.0 155.0 15 Esso 4 Deminex -0 1059.0 585.0 50 Statoil 1 DNO -0 1644.0 185.0 12 Norsk Hydro 0 1644.0 53.5 +5 1697.5 131.5 Arr. location: 07.55 17/2 88 +0 1829.0 627.5 Spud: . 02.00 19/2 88 -5 2456.5 7.5 T.D.: . 19.00 30/3 88 -0 2464.0 106.0 Left loc: 19.30 13/4 88 -0 2464.0 30.0 -0 2496.0 74.0 Coordinates: 61 24119,237'N -0 2568.0 2.0 02 03'12,49/°E 0 2570.0 258.5 Rig: Trasure Saga -0 2570.0 69.5 Water Depth: 282m -5 2639.5 72.0 KBE: 26m 5 2711.5 16.0 ete n nnn eee renee eee en eee nnn enone eee ee 5 2727.5 68.0 RESERVOIR DATA 3S 2795.5 33.00 eww nee ene n nnn nnn ee eee eee n eee e ee -5 2828.5 98.0 Top mRKB: 2490 Avg. por: 27.8% -5 2926.5 >30.5 Btm mRKB: 2503 Avg. Sw: 39.8% 5 2926.5 >30.5 Gross m: 13 OWC mRKB: 2503 -0 2957.0 Net m: 11.6 P. OWC Bar: 340 BHT Ref.dep WHP WHT Choke Rate c mRKB TV bar c mm Sm3/day 4 90 2467.6 146.7 41.2 11.4 935 (2470.1) neasured depths. No. From: mRKB 1 2496.00 2! 2 2500.50 2° 3 2515.50 2! 4 2532.00 2! 5 2560.00 2! 6 2873.00 28 Logs Run Type: Ir MWD 1A DIFL-LSBHC-GR 1A COREGUN 28 DIFL-LSBHC-GR 2A CBL-VDL-GR 2A-B CNL-CDL-GR 1 2A DLL-GR 2 2A-B = -DIPLOG é 2A-0 FMT é 2B-C —COREGUN 1 3C DIFL-LSBHC-GR 2 3C CNL-COL-GR 2 3E FMT 2 3c DIPLOG 2 3A vsP 1 3B CBL-VDL-GR 1 3C CBL-VOL-GR 2 ep COREGUN 2 09/20/88 Cored Rec. m m Rec. * 6.00 2500.50 0.50 2515.50 5.50 2532.00 2.00 2560.00 0.00 2587.80 3.00 2890.50 4.50 4.00 15.00 14.80 16.50 16.50 28.00 27.80 27.80 27.80 17.50 16.90 429.0 2994.0 C-GR 957.7 1855.1 IN 950.0 1850.0 IC-GR 1842.4 2681.3 GR 750.0 1862.4 GR = 1842.4 2682.0 . 2300.0 2600.0 2300.0 2678.5 2494.0 2563.5 IN 1843.0 2600.0 IC-GR 2664.0 2993.0 GR = 2664.0 2992.5 2876.0 2960.0 2667.0 2993.0 1500.0 2994.0 GR 1000.0 2664.0 GR 2370.0 2550.0 IN 2664.0 2994.0 89 #9 100 9 100 7 CASING 20'" 958 1.59 13. 3/ 1,843 1.81 95/8 2,666 2.03(FIT) PORE PRESSURE 2.5 AZI 117 1617 mRKB 5.9 AZI 163 82609 mRKB 10.9 AZI 67 32822 mRKB 20.7 AZI 70 82986 mRKB Licence: 3 PL 089 Operator: Saga Owners: 10 Saga { 15 Esso ‘ 50 Statoil ' 12 Norsk Hydro Arr. location: 07.55 17/2 88 Spud: 2 02.00 19/2 88 T.0.: . 19.00 30/3 88 Left loc: 19.30 13/4 88 Coordinates: 61 24'19,23''N 02 03'12,49'°E Rig: Trasure Saga Water Depth: 282m KBE: 26m RESERVOIR DATA Top mRKB: 2490 Avg. por: 27.8% Btm mRKB: 2503 Avg. Sw: 39.8% Gross m: 13 OWC mRKB: 2503 Net m: 11.6 P. OWC Bar: 340 Depth mRKB mq NORDLAND GROUP 308.0 Utsira Fm 930.0 HORDALAND GROUP 1085.0 ROGALAND GROUP 1670.0 ' Balder Fm 1670.0 ' Lista/Sele Fm 1723.5 SHETLAND GROUP 1855.0 CROMER KNOLL GROUP 2485.0 BRENT GROUP 2492.5 3 Etive Fm 2492.5 Rannoch Fm 2523.0 Broom Fm 2598.0 Z DUNLIN GROUP 2600.0 2 Drake Fm 2600.0 2 Cook Fm 2669.5 2 Burton Fm 2761.5 2 Amundsen Fm 2757.5 2 Calc. Amundsen F 2826.0 2 STATFJORD FM 2859.0 2 HEGRE GROUP 2962.0 2 Upper Lunde, A 2962.02 TOTAL DEPTH 2994.0 2 TES Test Interval mTVD RKB no. top btm 1.17 2698.1 2501.1 (2500.6) (2503.6) Depth ref. given in brackets a Cored Rec. Rec, m m * 4.50 4.00 89 15.00 14.80 99 16.50 16.50 100 28.00 27.80 99 27.80 27.80 100 17.50 16.90 97 1059. 1644. 1697. 1829. 2456. 2464. 464. 2494 568. 570. 570. 639. 711. 727. 795. B28. 926. 926. O57 _ 1085. 1670. 1670. 1723. 1855. 2482. 2490. 2490. 520. 594. 596. 596. 665 . 737. 753. B21. 854. 952. 952. ORs 1850. 2681 1842. 2600. 2678. 2563. 2600. 2993. 2992. 2960. 2993. 2994. 2550. 2004. 1085. 1670. 1670. 1723. 1855. 2685. 2492. 2492. 523. 598. 600. 600. 669. 741. 757. 826. 859. 962. 962. O04 . ;5698;0
Sand, with sst/sh at bottom Shale, sand shale Sand with interbedded shale/sands tone Sand w/shate-sst, sand Sand (fiberglass tube unscrewed) ~~ .. gf A total of nine cores have been cut in - covering the whole Frigg gas sands and ° rundown of the cores taken, giving also m RKB has been sent to Geco for hydrocarbon | to possibly prove the oil-string towards the »» No results available yet. interval 1939.0. - 2112.0 m RKB fluid contacts. Below is a indication of the lithology. Sand w/shate-s: Sand (fibergla: Sand Sand, sand/sst Sand with some Sand/sandstone The one at 1982.0 m analysis in order t the gas/water zone. Geco for petrophysical geological and mineral have been sent to tie-in, while all jn France. 51 sidewall cores were recovering 48 cores. ;759;0
TD (Driller): 2870.0 mRKB 7 OHM M at 20.0 C 30"/28 1.52 g/oc 8 OHM M at 20.0 C 20"/18.75 26k ppm 05 OHM M at 20.0 C 88 sec 29/12/92 53.5 lb/ft 4.4 oc 1.75 HRS 9.3 21.15 HRS PH: INTERVAL LOGGED IMAX. |START| OP. |LOST |DOWN FROM M TO M TEMP |TIME |TIME |TIME -LDI-CNL- [2873.0 ~ 2174.0} 2750.8-2647.8 9.33 Ran as VDL inside casing. 2684.4 — 2863.0 | oo UL R Took 26 pretest pressures and 1 sample a] . ao o w Ww ° oo Ww o on nN o | 2a [put-ms et lelelel ols ran ° P b t Ww Ww faulty sample chamber and surface equipment failure. Recovered 18 from 60 shots. (30%) Recovered 3 from 30 shots. (10%) D/TIME AS A %AGE OF OPERATING TIME = 4.6% oe w o oo w w A 11 Log witnessed by Doug Mclaren of -5 - 2713.0 a Hydrosearch. ai fool did not work first time, due to 2865.0 - 2180.0 | jos 2860.0 - 2210.0 | | 1 Ww ee ao o ua . e st i TIE-IN LOG: DIL-BHC-LDL etc Run 1A 83 Ww . °° g RIG UP: 02:10 30 Dec 92 RIG DOWN: 19:00 01 Jan 93 : B : : LOGGING ENG: Jones/Hendicott/Tyler an as VDL inside casing. ook 26 pretest pressures and 1 sample og witnessed by Doug Mclaren of ydrosearch 001 did not work first time, due to aulty sample chamber and surface quipment failure. ecovered 18 from 60 shots. (30%) ecovered 3 from 30 shots. (10%) TOI OWN: 19:00 O1 Jan HDI—GR-AMS SP RKB — MSL RKB — SEA BIT SIZE: 102.0 00.0 79 1 W ;1306;0
Depth (m) Recovered (cm) Depth (m) Recovered (cm) 2460 2.5 6 2544 4.0 9 2590 2.0 0 2733.5 2.0 3 2896 1.8 6 2919 2.6 4 3035 1.5 0 3052 Lost « 3164 3.0 9 3173 252 2 3185 2.0 5 3193 2.2 0 3195 2.2 3201.5 1.5 4.0 3205 © 1.0 3207.5 1.8 2.9 3210.5 2.0 3.9 3215 1.9 2.0 3218 2.0 3.4 3221.5 1.7 2.8 3224 2.5 2.6 3226 2.3 2.5 3294 2.4 1.0 3296 1.6 2.0 3298 2.3 1.5 3300.5 3.5 3303 2.3 3305 1.4 3308 3.5 . 631055 2.6 a a) SIDEWALL CORES IN 12 1/4" HOLE (2041-3406 m RkB) ;461;0
Casing, Cementing Schematic TABLE OF CONTENTS Resistivity Statistical Abandonment Prediction Analysis Activity Pressure Diameter ;129;0
Surface: 6727615.50N 496342.50 E Target: 6727620.00 N 496318.69 E interval (m) interval(m) 2787.0 ~2814.0 | 2787.0 -2813.7 . 98.9.| MWD.¢ : 260.0 - 960.0 2814.0 - 2823.0 | 2814.0 - 2821.5 : : 960.0 = 2690.0 2823.0 - 2850.0 | 2823.0 - 2850.0 : . 2690:0 - 3205.0 2850.0 ~ 2869.0 | 2850.0 — 2868.5 : .4| DIT-E/LSS/LDL/CNL/GR/AMS 117.6 — 858.7 2869.0 = 2902.0 | 2869.0-— 2902.0 .0 | VDL/CBL/GR 173.0 = 2689.5" 3018.0 - 3045.0 | 3018.0 = 3045.0 .0 | DIL/LSS/LDT/GR . 725.0 - 2690.0 RFT (segi. sample) 2806.2 —-2806.2 DLL/MSFL/GR 2690.2 + 3085.0 RFT 2803.6 = 3177.5 RFT (segr. sample) 2843.0 — 2843.0 RFT (segr. sample) 2871.7 = 2871.7 DIT-E/SDT/LDT/CNT/GR/CAL 2690.2 ~ 3211.5 RFT (segr. sample) 2899.5 ~ 2899.5" RFT (segr. sample) 3016.3 +3016.3 RFT (ségr. sample) 3177.5 ~ 3177.5 VSP 900.0 = 3140.0 30” 20" 13 3/8" 95/8" a WELL. SUMMARY Locations map CManarAinatec (TTTAA WELL 30/6-23 Well Class: Appraise! well Target: —Brent Elevation KB: 23.50 m Water depth: 152,50 m Total depth (Driller): 3210.0 m Total depth (Logger): 3213.8 m On location: 29-apr-1990 Spudded: 29-apr-1990 Reached total depth: -29-may-1990 Permanent abandonment : 02-jul-1990 Rie Trane Ocean nok On location: 29-apr-1990 Spudded: 29-apr-1990 Reached total depth: -29-may-1990 Permanent abandonment : 02-jul-1990 Rig: Trans Ocean no 8 VE ‘IPY GR/SN (GR) 'GR/DPR 3/LSS/LDL/CNL/GR/AMS CBL/GR SS/LDT/GR. segt. sample) MSFL/GR segr. sample) segr. sample) E/SDT/LDT/CNT/GR/CAL segr. sample) ‘segr. sample) (segr. sample) en Coordinates (UTM) “U&P Drift = ee D GR/DP -E/LSS/L /CBLIGE LSS/LD1 (segr. sa JIMSFL/C ;1574;0
